modelId,seasonBasis,participantCount,capitalDistribution,targetAverageCapitalEur,feeScenarioId,buyFeePct,sellFeePct,strategy,strategySource,strategyModelFamily,sourceAvgRoiPct,sourceVolatilityPct,sourceBaseFeeRatioPct,estimatedTurnoverMultiplier,effectiveFeeRatioPct,avgTotalCapitalDepositedEur,avgTotalCommissionsEur,avgFinalLiquidationValuePaidEur,avgAggregateUserProfitLossEur,avgWeightedUserRoiPct,avgSystemCashInEur,avgSystemCashOutEur,avgSystemNetEur,pctScenariosSystemNetNegative,avgReserveNeedEur,p95ReserveNeedEur,p99ReserveNeedEur,recommendedReserveRatioPct,exposureToWinningUsersAvgEur,winningUsersPctAvg,valueEffectVsBalancedPctPoints,whaleReserveRatioMultiplierVsMedium,minBreakEvenFeePerSidePct,safetyFeePerSidePct,userAttractivenessScore,operationalRisk,legalRegulatoryRisk,regulatoryRiskNote,isAutosufficientOnAverage
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_1_SELL_1,1,1,VALUE_ROTATION,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-24.6307,17.151,4.15,0.96,3.92,59992.54,2351.71,45346.27,-14646.28,-24.413,62344.25,45346.27,16997.98,0,0,0,0,0,0,0,0,0,0,1.72,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_1_SELL_1,1,1,MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-57.4774,23.8135,3.45,0.96,3.92,59982,2351.29,25208.59,-34773.4,-57.9728,62333.29,25208.59,37124.7,0,0,0,0,0,0,0,0,0,0,2,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_1_SELL_1,1,1,HYBRID_VALUE_MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-15.0426,12.8787,3.65,0.233333,2.4667,59967.68,1479.2,51648.64,-8319.05,-13.8725,61446.88,51648.64,9798.25,0,0,0,0,0,0,1.86,0,0,0,1.86,18.85,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_1_5_SELL_1_5,1.5,1.5,HOLD,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,5.2969,3.2447,3.29,0,3,60010.41,1800.31,63367.86,3357.45,5.5946,61810.72,63367.86,-1557.14,100,1557.14,1895.07,2022.7,3.1579,3357.45,100,0,0,4.3,5.56,53.81,HIGH,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",false
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_1_5_SELL_1_5,1.5,1.5,VALUE,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,6.5707,5.2445,4,0,3,60003.97,1800.12,64551.21,4547.24,7.5786,61804.09,64551.21,-2747.12,100,2747.12,3296.78,3533.78,5.4943,4547.24,99.99,12.9266,0,5.29,6.72,58.17,HIGH,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",false
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_1_5_SELL_1_5,1.5,1.5,BALANCED,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-6.3559,8.6571,4,0,3,59982.91,1799.49,56775.67,-3207.24,-5.3475,61782.39,56775.67,5006.72,0,0,0,0,0,0,22.31,0,0,0,1.71,35.74,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_1_5_SELL_1_5,1.5,1.5,LOW_COST,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-2.4362,8.4299,4,0,3,59967.13,1799.01,59103.42,-863.71,-1.4413,61766.15,59103.42,2662.73,0,0,0,0,0,8.3,42.36,0,0,0.78,2.48,44.33,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_1_5_SELL_1_5,1.5,1.5,TOP_PLAYER,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-13.6135,7.7013,4,0,3,60023.37,1800.7,52464.9,-7558.46,-12.5929,61824.07,52464.9,9359.16,0,0,0,0,0,0,0,0,0,0,1.64,19.8,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_1_5_SELL_1_5,1.5,1.5,VALUE_ROTATION,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-24.6307,17.151,4.15,0.96,5.88,60044.43,3530.61,44206.34,-15838.09,-26.3768,63575.04,44206.34,19368.7,0,0,0,0,0,0,0,0,0,0,1.72,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_1_5_SELL_1_5,1.5,1.5,MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-57.4774,23.8135,3.45,0.96,5.88,59973.8,3526.46,24048.89,-35924.92,-59.9008,63500.26,24048.89,39451.38,0,0,0,0,0,0,0,0,0,0,2,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_1_5_SELL_1_5,1.5,1.5,HYBRID_VALUE_MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-15.0426,12.8787,3.65,0.233333,3.7,59981.02,2219.3,50933.61,-9047.41,-15.0837,62200.32,50933.61,11266.71,0,0,0,0,0,0,0.47,0,0,0,1.86,11.87,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_2_SELL_2,2,2,HOLD,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,5.2969,3.2447,3.29,0,4,60034.12,2401.36,62789.88,2755.77,4.5904,62435.48,62789.88,-354.4,96.48,357.34,683.64,805.87,1.1388,2755.77,99.71,0,0,4.3,5.56,48.31,HIGH,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",false
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_2_SELL_2,2,2,VALUE,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,6.5707,5.2445,4,0,4,59997.1,2399.88,63935.98,3938.88,6.5652,62396.98,63935.98,-1539,100,1539,2074.13,2313.49,3.4571,3938.88,99.28,12.9266,0,5.29,6.72,52.44,HIGH,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",false
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_2_SELL_2,2,2,BALANCED,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-6.3559,8.6571,4,0,4,60017.16,2400.69,56202.63,-3814.54,-6.3559,62417.85,56202.63,6215.22,0,0,0,0,0,0,17.09,0,0,0,1.71,30.02,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_2_SELL_2,2,2,LOW_COST,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-2.4362,8.4299,4,0,4,59988.17,2399.53,58522.53,-1465.64,-2.443,62387.7,58522.53,3865.17,0,0,0,0,0,0.45,37.05,0,0,0.78,2.48,38.63,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_2_SELL_2,2,2,TOP_PLAYER,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-13.6135,7.7013,4,0,4,60008.39,2400.34,51838.25,-8170.14,-13.6152,62408.72,51838.25,10570.48,0,0,0,0,0,0,0,0,0,0,1.64,14.05,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_2_SELL_2,2,2,VALUE_ROTATION,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-24.6307,17.151,4.15,0.96,7.84,60009.86,4704.77,43052.36,-16957.5,-28.2581,64714.63,43052.36,21662.27,0,0,0,0,0,0,0,0,0,0,1.72,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_2_SELL_2,2,2,MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-57.4774,23.8135,3.45,0.96,7.84,59992.74,4703.43,22843.85,-37148.89,-61.9211,64696.17,22843.85,41852.32,0,0,0,0,0,0,0,0,0,0,2,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_2_SELL_2,2,2,HYBRID_VALUE_MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-15.0426,12.8787,3.65,0.233333,4.9333,59995.03,2959.75,50200.25,-9794.77,-16.3266,62954.78,50200.25,12754.53,0,0,0,0,0,0,0.05,0,0,0,1.86,4.81,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_2_5_SELL_2_5,2.5,2.5,HOLD,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,5.2969,3.2447,3.29,0,5,60004.12,3000.21,62157.82,2153.7,3.589,63004.32,62157.82,846.5,0,0,0,0,0,2153.7,92.25,0,0,4.3,5.56,48.4,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_2_5_SELL_2_5,2.5,2.5,VALUE,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,6.5707,5.2445,4,0,5,59990.76,2999.54,63333.66,3342.91,5.5719,62990.3,63333.66,-343.37,86.22,366.11,853.18,1087.81,1.4222,3342.91,94.43,12.9266,0,5.29,6.72,47.58,HIGH,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",false
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_2_5_SELL_2_5,2.5,2.5,BALANCED,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-6.3559,8.6571,4,0,5,59992.56,2999.63,55591.97,-4400.59,-7.3356,62992.19,55591.97,7400.22,0,0,0,0,0,0,12.03,0,0,0,1.71,24.36,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_2_5_SELL_2_5,2.5,2.5,LOW_COST,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-2.4362,8.4299,4,0,5,60034.26,3001.71,57965.51,-2068.76,-3.4461,63035.98,57965.51,5070.47,0,0,0,0,0,0,31.73,0,0,0.78,2.48,32.92,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_2_5_SELL_2_5,2.5,2.5,TOP_PLAYER,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-13.6135,7.7013,4,0,5,59998.07,2999.9,51238.84,-8759.23,-14.5988,62997.97,51238.84,11759.13,0,0,0,0,0,0,0,0,0,0,1.64,8.38,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_2_5_SELL_2_5,2.5,2.5,VALUE_ROTATION,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-24.6307,17.151,4.15,0.96,9.8,59943.26,5874.44,41795.29,-18147.97,-30.2743,65817.69,41795.29,24022.41,0,0,0,0,0,0,0,0,0,0,1.72,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_2_5_SELL_2_5,2.5,2.5,MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-57.4774,23.8135,3.45,0.96,9.8,59969.01,5876.96,21695.95,-38273.06,-63.8187,65845.97,21695.95,44150.02,0,0,0,0,0,0,0,0,0,0,2,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_2_5_SELL_2_5,2.5,2.5,HYBRID_VALUE_MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-15.0426,12.8787,3.65,0.233333,6.1667,59987.15,3699.21,49446.23,-10540.92,-17.5711,63686.35,49446.23,14240.12,0,0,0,0,0,0,0,0,0,0,1.86,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_3_SELL_3,3,3,HOLD,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,5.2969,3.2447,3.29,0,6,59941.3,3596.48,61494.75,1553.45,2.5916,63537.78,61494.75,2043.03,0,0,0,0,0,1553.45,80.53,0,0,4.3,5.56,42.7,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_3_SELL_3,3,3,VALUE,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,6.5707,5.2445,4,0,6,59980.75,3598.84,62719.75,2739,4.5667,63579.59,62719.75,859.84,0.28,0.24,0,0,0,2739,86.57,12.9266,0,5.29,6.72,47.03,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_3_SELL_3,3,3,BALANCED,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-6.3559,8.6571,4,0,6,60020.05,3601.2,55006.97,-5013.08,-8.3525,63621.26,55006.97,8614.28,0,0,0,0,0,0,6.88,0,0,0,1.71,18.62,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_3_SELL_3,3,3,LOW_COST,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-2.4362,8.4299,4,0,6,60072.43,3604.35,57394.38,-2678.05,-4.4586,63676.77,57394.38,6282.39,0,0,0,0,0,0,26.36,0,0,0.78,2.48,27.19,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_3_SELL_3,3,3,TOP_PLAYER,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-13.6135,7.7013,4,0,6,59993.92,3599.64,50632.35,-9361.57,-15.6039,63593.56,50632.35,12961.21,0,0,0,0,0,0,0,0,0,0,1.64,2.67,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_3_SELL_3,3,3,VALUE_ROTATION,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-24.6307,17.151,4.15,0.96,11.76,59955.02,7050.71,40620.58,-19334.44,-32.2493,67005.73,40620.58,26385.15,0,0,0,0,0,0,0,0,0,0,1.72,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_3_SELL_3,3,3,MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-57.4774,23.8135,3.45,0.96,11.76,60029.13,7059.43,20508.22,-39520.91,-65.8361,67088.56,20508.22,46580.34,0,0,0,0,0,0,0,0,0,0,2,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_3_SELL_3,3,3,HYBRID_VALUE_MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-15.0426,12.8787,3.65,0.233333,7.4,59998.17,4439.86,48721.61,-11276.56,-18.7943,64438.04,48721.61,15716.43,0,0,0,0,0,0,0,0,0,0,1.86,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_1_5_SELL_3,1.5,3,HOLD,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,5.2969,3.2447,3.29,0,4.5,60007.89,2700.36,62463.78,2455.89,4.0926,62708.25,62463.78,244.47,10.1,9.58,75.97,196.34,0.1266,2455.89,97.42,0,0,4.3,5.56,50.65,MEDIUM,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_1_5_SELL_3,1.5,3,VALUE,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,6.5707,5.2445,4,0,4.5,60037.77,2701.7,63681.03,3643.26,6.0686,62739.47,63681.03,-941.57,99.9,941.61,1470.93,1665.25,2.45,3643.26,97.49,12.9266,0,5.29,6.72,49.61,HIGH,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",false
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_1_5_SELL_3,1.5,3,BALANCED,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-6.3559,8.6571,4,0,4.5,59963.79,2698.37,55869.85,-4093.93,-6.8271,62662.16,55869.85,6792.31,0,0,0,0,0,0,14.65,0,0,0,1.71,27.23,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_1_5_SELL_3,1.5,3,LOW_COST,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-2.4362,8.4299,4,0,4.5,59997.05,2699.87,58234.15,-1762.91,-2.9386,62696.92,58234.15,4462.77,0,0,0,0,0,0,34.42,0,0,0.78,2.48,35.79,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_1_5_SELL_3,1.5,3,TOP_PLAYER,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-13.6135,7.7013,4,0,4.5,59988.88,2699.5,51514.89,-8473.99,-14.126,62688.37,51514.89,11173.49,0,0,0,0,0,0,0,0,0,0,1.64,11.17,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_1_5_SELL_3,1.5,3,VALUE_ROTATION,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-24.6307,17.151,4.15,0.96,8.82,59969.78,5289.33,42392.95,-17576.83,-29.3094,65259.11,42392.95,22866.16,0,0,0,0,0,0,0,0,0,0,1.72,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_1_5_SELL_3,1.5,3,MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-57.4774,23.8135,3.45,0.96,8.82,59982.31,5290.44,22294.64,-37687.67,-62.8304,65272.75,22294.64,42978.11,0,0,0,0,0,0,0,0,0,0,2,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_1_5_SELL_3,1.5,3,HYBRID_VALUE_MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-15.0426,12.8787,3.65,0.233333,5.55,59977.24,3328.74,49824.17,-10153.07,-16.9284,63305.97,49824.17,13481.81,0,0,0,0,0,0,0.01,0,0,0,1.86,1.33,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_2_SELL_3,2,3,HOLD,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,5.2969,3.2447,3.29,0,5,59998.52,2999.93,62151.45,2152.93,3.5884,62998.45,62151.45,847,0,0,0,0,0,2152.93,92.24,0,0,4.3,5.56,48.39,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_2_SELL_3,2,3,VALUE,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,6.5707,5.2445,4,0,5,59966.09,2998.3,63306.36,3340.27,5.5699,62964.39,63306.36,-341.97,86.2,364.72,851.44,1049.46,1.4199,3340.27,94.42,12.9266,0,5.29,6.72,47.58,HIGH,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",false
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_2_SELL_3,2,3,BALANCED,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-6.3559,8.6571,4,0,5,59998.65,2999.93,55581.12,-4417.52,-7.3631,62998.58,55581.12,7417.46,0,0,0,0,0,0,11.88,0,0,0,1.71,24.3,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
